letter,ID,P1,P2,time,cell,sex,X,Y,age,animal,synapses,treatment,category,R_a,notes,days_alone,animal_or_slicing_problems
RMA3,concatenate175,-17.16,-12.28,10,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-6.69,-35.99,10.08,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-9.31,-50.2,10.17,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-27.69,-19.76,10.25,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-9.81,-34.23,10.33,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-9.1,-36.56,10.42,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-17.97,-33.83,10.5,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-10.35,-37.82,10.58,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-8.49,-56.1,10.67,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-25.48,-29.75,10.75,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-31.4,-23.47,10.83,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-12.02,-37.05,10.92,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-10.26,-41.39,11,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-9.67,-11.5,11.08,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-9.69,-37.77,11.17,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-22.17,-14.24,11.25,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-6.13,-28.1,11.33,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-5.76,-56.42,11.42,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-2.03,-16.07,11.5,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-12.3,-12.91,11.58,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-16.6,-13.55,11.67,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-8.88,-18.04,11.75,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-17.91,-40.49,11.83,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-13.46,-14.68,11.92,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-48.37,-19.07,12,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-16.47,-29.29,12.08,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-12.47,-30.78,12.17,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-13.98,-20.09,12.25,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-7.56,-27.09,12.33,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-42.03,-31.65,12.42,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-22.52,-19.47,12.5,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-15.56,-16.17,12.58,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-10.03,-41.16,12.67,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-4.17,-27.97,12.75,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-16.18,-11.3,12.83,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-35.27,-10.86,12.92,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-4.89,-26.86,13,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-9.62,-28.54,13.08,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-45.87,-29.39,13.17,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-8.05,-14.15,13.25,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-11.75,-32.5,13.33,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-14.57,-42.64,13.42,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-16,-23.93,13.5,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-10.79,-38.26,13.58,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-14.87,-16.09,13.67,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-10.4,-32.98,13.75,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-16.22,-27.21,13.83,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-8.88,-19.26,13.92,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-6.75,-47.64,14,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-13.08,-66.79,14.08,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-9.98,-14.87,14.17,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-8.75,-42.93,14.25,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-10.92,-13.36,14.33,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-11.15,-28.24,14.42,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-30.26,-21.72,14.5,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-9.73,-46.96,14.58,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-8.27,-29.02,14.67,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-26.45,-36.22,14.75,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-17.34,-10.01,14.83,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-12.66,-12.66,14.92,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-14.13,-14.74,15,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-26.06,-31.55,15.08,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-20.89,-33.1,15.17,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-10.73,-35.75,15.25,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-6.55,-35.24,15.33,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-10.28,-81.69,15.42,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-14.93,-31.41,15.5,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-16.74,-44.21,15.58,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-9.42,-35.06,15.67,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-16.29,-41.93,15.75,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-12.91,-25.11,15.83,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-21.41,-22.02,15.92,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-18.72,-24.21,16,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-13.93,-48.72,16.08,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-7.27,-42.06,16.17,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-18.39,-12.29,16.25,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-7.01,-38.14,16.33,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-8.06,-36.74,16.42,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-6.8,-24.5,16.5,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-20.77,-15.27,16.58,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-5.84,-10.11,16.67,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-7.81,-35.88,16.75,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-7.64,-17.4,16.83,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-26.61,-33.93,16.92,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-14.21,-12.99,17,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-35.32,-13.35,17.08,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-7.26,-48.76,17.17,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-7.37,-14.7,17.25,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-10.48,-43.44,17.33,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-22.98,-30.31,17.42,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-26.45,-27.06,17.5,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-32.87,-36.53,17.58,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-9.09,-43.88,17.67,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-8.16,-40.51,17.75,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-9.24,-34.27,17.83,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-6.54,-42.55,17.92,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-30.14,-13.66,18,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-13.91,-35.27,18.08,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-9.95,-17.88,18.17,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-6.55,-21.2,18.25,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-33.3,-10.71,18.33,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
RMA3,concatenate175,-2.96,-39.58,18.42,2.1.2,Female,154.36,558.85,32,2,Glutamate,Control,2,"1.5, 1.6, 1.6, 1.6, 1.6, 1.6","flow rate very low, suction stopping intermittently during all recording",1,NA
